Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
edith-black-croc-leather-boots,Edith Black Croc Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Boots,High-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,295.00,295.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/KulxrL3QOOENNaRFRfJiX/2d7900ecd8b6695caf4e227296ebb841/miista-edith-black-croc-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,295.00,295.00,295.00,active
veronika-black-nappa-leather-boots,Veronika Black Nappa Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mid-Heels,Ankle Boots",TRUE,Color,Black,,,,,,,,100,deny,manual,325.00,325.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3WoQ1VB66WWcoM21LWrkYN/c0f7d0d38c96505b74568efc2cd1c47a/miista-veronika-black-nappa-boot-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,325.00,325.00,325.00,active
edita-black-leather-nylon-boots,Edita Black Leather Nylon Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,Outlet,TRUE,Color,Black,,,,,,,,100,deny,manual,275.00,275.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/12AIFWrPKssdoUrxZekMdc/e01d8928b2ec84423154b2188f0a303e/miista-edita-nylon-tech-black-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,275.00,275.00,275.00,active
marina-black-woven-leather-heels,Marina Black Woven Leather Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Court Shoes,Mid-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,225.00,225.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4JGsYHTPOtzrOe9bws9K7t/ecb73bbaa423f6c4872563787f9977e8/miista-marina-black-mid-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,225.00,225.00,225.00,active
taissa-black-woven-leather-heels,Taissa Black Woven Leather Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mid-Heels,New Arrivals,Court Shoes",TRUE,Color,Black,,,,,,,,100,deny,manual,225.00,225.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4HAXr0oABur2wAEvK2Vc8R/bf2e84c16fd2c9734d7468b8d429ed8f/miista-taissa-black-mid-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,225.00,225.00,225.00,active
eivissa-black-mix-woven-leather-heels,Eivissa Black Mix Woven Leather Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mid-Heels,Court Shoes",TRUE,Color,Black,,,,,,,,100,deny,manual,235.00,235.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/1uB8oeIcHiwr332fonvFHK/bbb137b3b307f2ccf6605bf3081b3c63/miista-eivissa-black-mix-mid-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,235.00,235.00,235.00,active
thea-black-leather-boots,Thea Black Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Flats,E8 Ankle Boots",TRUE,Color,Black,,,,,,,,100,deny,manual,175.00,175.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5k7hwxgaF9rhKdaB1KmBDL/84d97b6452795993eaf05cb2c76ca3f3/e8-thea-black-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,175.00,175.00,175.00,active
johanne-black-leather-heels,Johanne Black Leather Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,E8 Outlet,TRUE,Color,Black,,,,,,,,100,deny,manual,75.00,75.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/MqI0qdyCu3JRj6ZAqyYg9/154b60b0022912551d22e039808552d3/e8-johanne-black-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,75.00,75.00,75.00,active
hilma-black-leather-mules,Hilma Black Leather Mules,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Flats,E8 Mules",TRUE,Color,Black,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2OPyBuyvorpSNT9OQm7QYH/770fa29e5c882747c0e9d01708fa449c/e8-hilma-black-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
emma-black-leather-boots,Emma Black Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Ankle Boots,E8 Mid-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,180.00,180.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/6DlLQtpGJ7HPIUX6BMahMC/b5d858b838ce3fd7f02ba6ff0458e74f/e8-emma-black-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,180.00,180.00,180.00,active
judita-black-nappa-leather-slip-on-boots,Judita Black Nappa Leather Slip-On Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Boots,High-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,320.00,320.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/DXiyJt9gc3CGA1agwzcfC/49a427464511d994de79aa5c2af890d2/miista-judita-black-nappa-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,320.00,320.00,320.00,active
cimarron-clay-croc-leather-sandals,Cimarron Clay Croc Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Sandals,Mid-Heels,New Arrivals",TRUE,Color,Brown,,,,,,,,100,deny,manual,260.00,260.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5Mvx4CU1QCmLtfuytggKho/3b683bf0ff94a791adb8bdc2375ff253/miista-cimarron-clay-croc-sandals-4.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,260.00,260.00,260.00,active
leinani-black-nappa-leather-sandals,Leinani Black Nappa Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Flats,E8 New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,125.00,125.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/010JUdZsMMQrC8flIa0SjI/6f8232f44eb235f82ed401a8a9802638/e8-leinani-black-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,125.00,125.00,125.00,active
etta-black-leather-brogues,Etta Black Leather Brogues,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Brogues,E8 Flats",TRUE,Color,Black,,,,,,,,100,deny,manual,145.00,145.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/1SmWId7zICAruvIZqYuxqR/2ddeec45ab154920bc889bfd03cbc720/e8-etta-black-brogues-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,145.00,145.00,145.00,active
emma-teak-patent-leather-boots,Emma Teak Patent Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels ,E8 Ankle Boots,E8 New Arrivals",TRUE,Color,Brown,,,,,,,,100,deny,manual,190.00,190.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/Cml9YrsndkEzsRKiqPJRB/b1424b8a55b196c1b9c5b99cb7fb9bcf/E8-emma-teak-patent-boots-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,190.00,190.00,190.00,active
opal-primrose-yellow-raffia-sandals,Opal Primrose Yellow Raffia Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Sandals,E8 New Arrivals",TRUE,Color,Orange,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3UTj71GZtrgUjByNbuEuw7/bc1f099c848be81c2e87fe2bc5cac5ef/E8-opal-primrose-yellow-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
paula-natural-jute-sandals,Paula Natural Jute Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Flats,E8 New Arrivals",TRUE,Color,White,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/7vUXyZ5Mbr3vxCAhnpj5LM/ed80f970412f327516bcf5627f8f1a39/e8-paula-natural-jute-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
sandy-off-white-woven-leather-boots,Sandy Off White Woven Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Tall Boots,Mid-Heels,New Arrivals",TRUE,Color,White,,,,,,,,100,deny,manual,520.00,520.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2kDxN5TsBQZ3EweROrDlEI/6d64f7960ebc8c5411e3c4f62785be8f/miista-sandy-off-white-boots-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,520.00,520.00,520.00,active
hamuera-orange-fluro-vinyl-sandals,Hamuera Orange Fluro Vinyl Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 New Arrivals,E8 Flats",TRUE,Color,Orange,,,,,,,,100,deny,manual,125.00,125.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/7vGR5l8pnzBYFk0oYV2EiS/20638b293069828a595e38bdaed281ab/e8-hamuera-orange-fluro-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,125.00,125.00,125.00,active
rita-clear-vinyl-mid-heels,Rita Clear Vinyl Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,120.00,120.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4WPuiWroT4bjBQXwHEhT9J/c3779793a5a7157543f5aa9c5029c289/e8-rita-clear-vinyl-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,120.00,120.00,120.00,active
rangi-dark-walnut-and-merigold-vinyl-sandals,Rangi Dark Walnut and Merigold Vinyl Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Sandals,E8 New Arrivals",TRUE,Color,Brown,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/54AOmoGNPJoXcM3SBjYTYM/b8f8a6da08fcb4a1d5cec023eac8ab94/e8-rangi-dark-walnut-mid-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
rita-primrose-yellow-vinyl-mid-heels,Rita Primrose Yellow Vinyl Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Sandals,E8 New Arrivals",TRUE,Color,Yellow,,,,,,,,100,deny,manual,120.00,120.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/1h3BbmuMfiLRSl6YgTyU6Q/80ca8a494ed3530e743c1c2bb491e1ca/e8-rita-primrose-yellow-vinyl-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,120.00,120.00,120.00,active
stephanie-parchment-sandals,Stephanie Parchment Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Sandals,Mid-Heels,New Arrivals",TRUE,Color,White,,,,,,,,100,deny,manual,290.00,290.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5QnYYfGnpEziTEWPMyDXUB/06332198fd64465f29522c59cccae022/miista-stephanie-parchment-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,290.00,290.00,290.00,active
coquina-limelight-nappa-sandals,Coquina Limelight Nappa Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Yellow,,,,,,,,100,deny,manual,140.00,140.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/SlcDYArLM4t8r6RjHcRxU/c380a68d3c24a6adbed55a2d97001ba9/e8-coquina-limelight-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,140.00,140.00,140.00,active
junonia-ecru-nubuck-leather-sandals,Junonia Ecru Nubuck Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Flats,E8 New Arrivals",TRUE,Color,Natural,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/4FK7NTKAsL86ajq4FCnZKj/c9dab5a7b651558065a9f0a044e33c9b/e8-junonia-ecru-sandals-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
leinani-ecru-nubuck-leather-sandals,Leinani Ecru Nubuck Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Flats,E8 Sandals,E8 New Arrivals",TRUE,Color,Not set,,,,,,,,100,deny,manual,125.00,125.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/47pHqxmn1UwdOwHmoMZN9w/e053bd641c70e26221b09fe20d090295/e8-leinani-ecru-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,125.00,125.00,125.00,active
elaina-walnut-raffia-sandals,Elaina Walnut Raffia Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Brown,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/6ks5oyFL7SEmCZF4OwzsNI/8db8c492c850dde9fb4c2522d85f4b05/e8-elaina-walnut-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
alma-chenywood-nappa-leather-flats,Alma Chenywood Nappa Leather Flats,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Flats,Loafers",TRUE,Color,Brown,,,,,,,,100,deny,manual,220.00,220.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3dBztJOKRpLR2sqQ15wm5J/2939dc0ff298bd4eb21d0de209991fca/miista-alma-chenywood-mid-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,220.00,220.00,220.00,active
taissa-off-white-woven-leather-mid-heels,Taissa Off White Woven Leather Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mid-Heels,New Arrivals,Court Shoes",TRUE,Color,White,,,,,,,,100,deny,manual,225.00,225.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/6Xjtxlk3Djk34h2YC6JHg5/7d6b8cbbd9445a673bbfe9a9645e51b1/miista-taissa-off-white-mid-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,225.00,225.00,225.00,active
karolina-white-patent-leather-mules,Karolina White Patent Leather Mules,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mules,Mid-Heels",TRUE,Color,White,,,,,,,,100,deny,manual,265.00,265.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2783vOHG6O4mbxNZ3XOR2F/8d85025a9082eb5cd1979fe97a80dc3a/miista-karolina-white-patent-mid-heel-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,265.00,265.00,265.00,active
alma-parchment-nappa-leather-flats,Alma Parchment Nappa Leather Flats,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Flats,Loafers",TRUE,Color,Natural,,,,,,,,100,deny,manual,220.00,220.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2tIe8XWg1nf3vo2cPuQFck/5030e32d0dc33d5d6f810789db11d35c/miista-alma-parchment-mid-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,220.00,220.00,220.00,active
taissa-sunshine-woven-leather-mid-heels,Taissa Sunshine Woven Leather Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mid-Heels,New Arrivals,Court Shoes",TRUE,Color,Yellow,,,,,,,,100,deny,manual,225.00,225.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/1PZKTyi49ODevewOmDW932/4d9f7c810f3d4ff371c522d8b4760fc9/miista-taissa-sunshine-mid-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,225.00,225.00,225.00,active
taissa-silver-woven-leather-heels,Taissa Silver Woven Leather Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mid-Heels,New Arrivals,Court Shoes",TRUE,Color,Silver,,,,,,,,100,deny,manual,225.00,225.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/6088cQynGFIA8Ep2hZ245u/bf101eaf4b0aaad57d7df227ab9a5bd2/miista-taissa-silver-mid-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,225.00,225.00,225.00,active
taissa-seaweed-green-leather-mid-heels,Taissa Seaweed Green Leather Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mid-Heels,New Arrivals,Court Shoes",TRUE,Color,Green,,,,,,,,100,deny,manual,225.00,225.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/66oEeyQfsSxtnghFyXSlZx/2c18d7c45380c0e69d4511bfa6fb100c/miista-taissa-seaweed-mid-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,225.00,225.00,225.00,active
taissa-ocean-blue-woven-leather-mid-heels,Taissa Ocean Blue Woven Leather Mid-Heels,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mid-Heels ,New Arrivals,Court Shoes",TRUE,Color,Blue,,,,,,,,100,deny,manual,225.00,225.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5OaDYgvWngofdxMZznrgZ9/9007523aee042e59316222bd2f97d64f/miista-taissa-ocean-blue-mid-heels-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,225.00,225.00,225.00,active
sandy-neptune-ocean-woven-leather-boots,Sandy Neptune Ocean Woven Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Tall Boots,Mid-Heels,New Arrivals",TRUE,Color,Blue,,,,,,,,100,deny,manual,520.00,520.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5IYJjGbumteGwQ3pdAlUJj/b95fe2056dc6b487fe964d0675ade166/miista-sandy-neptune-ocean-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,520.00,520.00,520.00,active
katerina-citrine-snake-leather-boots,Katerina Citrine Snake Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mid-Heels,Tall Boots",TRUE,Color,Brown,,,,,,,,100,deny,manual,495.00,495.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/Oc6PZ1dGD58H7vnCuE722/dbe1a0834f897806ce7cf9c2ccbc9162/miista-katerina-citrine-boots-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,495.00,495.00,495.00,active
dallis-black-woven-leather-boots,Dallis Black Woven Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Tall Boots,Mid-Heels,New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,520.00,520.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5YvmjY2zPFXvaax4717xi1/5f14fbc190432804dfced831d6cf8450/miista-dallis-black-boots-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,520.00,520.00,520.00,active
cimarron-seaweed-croc-leather-sandals,Cimarron Seaweed Croc Leather Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Sandals,Mid-Heels,New Arrivals",TRUE,Color,Green,,,,,,,,100,deny,manual,260.00,260.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/1gh3pIQMSMqieHWyY2K4BP/3089e259d656e8ffd8064d594c9b2086/miista-cimarron-seaweed-croc-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,260.00,260.00,260.00,active
beck-cream-net-sandals,Beck Cream Net Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mid-Heels,Sandals,Mules,New Arrivals",TRUE,Color,Natural,,,,,,,,100,deny,manual,260.00,260.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3pMwMp0RLZdtLC8lQ1sZfX/09468079931541e34b9e6ae68de29e2d/miista-beck-natural-net-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,260.00,260.00,260.00,active
beck-black-net-sandals,Beck Black Net Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Mid-Heels,Sandals,Mules,New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,260.00,260.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/qMwgAu4gzGadY9RFaoyAl/6d496ca0fbaee3323f6d4d845d9ea706/miista-beck-black-net-mules-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,260.00,260.00,260.00,active
opal-cyan-blue-raffia-sandals,Opal Cyan Blue Raffia Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 Mules",TRUE,Color,Blue,,,,,,,,100,deny,manual,130.00,130.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/61bqIV6c8ukseYIjnWYloE/42beca22cfe68996af1f0444dfaf8cf3/e8-opal-cyan-blue-mules-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,130.00,130.00,130.00,active
marlo-sage-almond-nappa-sandals,Marlo Sage Almond Nappa Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 High-Heels,E8 New Arrivals",TRUE,Color,Green,,,,,,,,100,deny,manual,140.00,140.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/7BdsmQDAms9dfUwxgvRpOg/4f4bdfb262cc6cfaa2619cbc2f19cdef/e8-marlo-sage-almond-sandals-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,140.00,140.00,140.00,active
lotta-black-stretch-leather-boots,Lotta Black Stretch Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Boots,E8 Mid-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,175.00,175.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2pwi8DuVh53hAFYco7JmJu/d7b6b992a3f6354dd6a91bf6c58c0b21/e8-lotta-black-stretch-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,175.00,175.00,175.00,active
emma-deep-brown-croc-leather-boots,Emma Deep Brown Croc Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Ankle Boots",TRUE,Color,Brown,,,,,,,,100,deny,manual,190.00,190.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3kS5zY1ZtgbMDqzVT6qoxD/1329b897e4861157ea4ad8fbda5605ed/e8-emma-deep-brown-croc-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,190.00,190.00,190.00,active
celina-black-florentique-leather-boots,Celina Black Florentique Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,E8 Outlet,TRUE,Color,Black,,,,,,,,100,deny,manual,155.00,155.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5pKnfxuoVKRF3FkYgnMART/8485dc37d3c1a9b667c9d19280b74903/e8-celina-black-ankle-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,155.00,155.00,155.00,active
azra-black-leather-boots,Azra Black Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Ankle Boots,E8 Mid-Heels",TRUE,Color,Black,,,,,,,,100,deny,manual,155.00,155.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/ZWVMHfs0dXUprpWzgQ3uR/2c3455fb9e948965e9e0315511fd5ca8/e8-azra-black-boots-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,155.00,155.00,155.00,active
asta-teak-patent-leather-boots,Asta Teak Patent Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Boots,E8 High-Heels",TRUE,Color,Brown,,,,,,,,100,deny,manual,180.00,180.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2BfzpNDFlkzc5T0AhxKt0q/5d189eb86a071ab0807abd61aa8cb607/E8-asta-teak-patent-boots-7.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,180.00,180.00,180.00,active
asta-brown-patent-leather-boots,Asta Brown Patent Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Boots,E8 High-Heels",TRUE,Color,Brown,,,,,,,,100,deny,manual,175.00,175.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/5mRwEMcGTpZLClAwKJArQq/ebc3a749c2a81b4373e97cdf7f3e048e/e8-asta-brown-patent-boots-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,175.00,175.00,175.00,active
sandy-black-woven-leather-boots,Sandy Black Woven Leather Boots,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"Tall Boots,Mid-Heels,New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,520.00,520.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/2Hj5miqCxM71XLpfmUdlRq/c73d356b526dabe5d6fab71f323b11a6/miista-sandy-black-woven-boots-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,520.00,520.00,520.00,active
varuna-blanched-almond-woven-mules,Varuna Blanched Almond Woven Mules,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Mid-Heels,E8 Court Shoes,E8 New Arrivals",TRUE,Color,Natural,,,,,,,,100,deny,manual,135.00,135.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/3lkxG6dXGySpkAME2XSMSe/8dfbb7236e7948900a22ffd3b2d0908d/E8-varuna-blanched-almond-mid-heels-5.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,135.00,135.00,135.00,active
pavati-black-woven-sandals,Pavati Black Woven Sandals,,Shoes factory,Apparel & Accessories > Clothing,Shoes,"E8 Sandals,E8 Mid-Heels,E8 New Arrivals",TRUE,Color,Black,,,,,,,,100,deny,manual,135.00,135.00,TRUE,TRUE,,https://images.ctfassets.net/bjhrajhd7nqm/V3526d5j1xV7KcAFjkiJ5/9aa3347129f0db9c6bfa4ee910f96094/E8-pavati-black-sandals-6.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,135.00,135.00,135.00,active
